FileName,bass,cello,clarinet,drums,flute,guitar,piano,trumpet,violin,voice
081966_61440.ogg,0,0,0,0,0,0,0,0,1,0
081969_111360.ogg,0,0,0,0,0,0,0,1,0,0
081971_184320.ogg,0,0,0,0,0,0,0,1,0,0
081972_307200.ogg,0,0,0,0,0,0,0,1,0,0
081973_42240.ogg,0,0,0,0,0,0,0,1,0,0
081977_38400.ogg,0,0,1,0,1,0,0,0,0,0
082005_30720.ogg,0,0,0,0,0,0,1,0,0,0
082053_291840.ogg,0,0,0,1,0,0,0,0,0,0
082063_218880.ogg,0,0,0,1,0,0,0,0,0,0
082064_399360.ogg,0,0,0,1,0,0,0,0,0,0
082065_153600.ogg,0,0,0,0,0,0,1,0,0,0
082066_80640.ogg,0,0,0,0,0,0,1,0,0,0
082067_192000.ogg,0,0,0,0,0,0,1,0,0,0
082068_207360.ogg,0,0,0,0,0,0,1,0,0,0
082070_49920.ogg,1,0,0,0,0,0,1,0,0,0
082071_241920.ogg,0,0,0,0,0,0,1,0,0,0
082086_322560.ogg,0,0,0,0,1,0,0,0,1,0
082089_549120.ogg,0,0,1,0,0,0,0,0,0,0
082091_441600.ogg,0,1,0,0,0,0,0,0,1,0
082146_84480.ogg,0,0,0,1,0,0,0,0,0,0
082148_284160.ogg,0,0,0,1,0,0,0,0,0,0
082166_130560.ogg,0,0,0,1,0,0,0,0,0,0
082189_19200.ogg,0,0,0,1,0,0,0,0,0,0
082207_130560.ogg,0,0,0,1,0,0,0,0,0,0
082238_122880.ogg,1,0,0,0,0,0,0,0,0,0
082261_42240.ogg,0,0,0,0,0,0,0,0,1,0
082363_26880.ogg,0,0,0,0,0,0,0,0,0,1
082369_23040.ogg,0,0,0,0,0,0,0,1,0,0
082370_314880.ogg,0,0,0,0,0,0,0,1,0,0
082375_11520.ogg,0,0,0,1,0,0,0,0,0,0
082380_3840.ogg,0,0,0,0,1,0,0,0,0,0
082398_883200.ogg,0,1,0,0,0,0,0,0,0,0
082401_80640.ogg,0,0,0,0,0,0,0,0,0,1
082407_57600.ogg,0,1,0,0,0,0,0,0,0,0
082409_3632640.ogg,0,0,0,0,1,0,0,0,0,0
082438_161280.ogg,0,1,0,0,0,0,0,0,0,0
082439_15360.ogg,0,0,0,0,0,0,0,0,1,0
082450_130560.ogg,0,0,0,0,0,0,0,0,1,0
082459_153600.ogg,0,0,0,0,0,0,0,1,0,0
082465_11520.ogg,0,0,0,1,0,0,0,0,0,0
082466_122880.ogg,0,0,0,0,1,0,0,0,0,0
082504_326400.ogg,0,0,0,0,0,0,0,1,0,0
082511_53760.ogg,0,0,0,0,0,0,0,1,1,0
082512_299520.ogg,1,0,0,0,0,0,0,0,0,0
082513_334080.ogg,1,0,0,0,0,0,0,0,0,0
082552_280320.ogg,0,0,0,0,0,0,0,0,1,0
082611_180480.ogg,0,0,0,0,0,0,0,0,1,0
082615_122880.ogg,0,0,0,0,0,0,0,1,0,0
082619_119040.ogg,0,1,0,0,0,0,0,0,0,0
082620_218880.ogg,0,1,0,0,0,0,0,0,0,0
082639_157440.ogg,0,0,0,0,1,0,0,1,0,0
082640_380160.ogg,0,0,0,0,0,0,0,0,0,1
082657_34560.ogg,0,0,0,0,0,0,1,0,0,0
082658_153600.ogg,0,0,0,0,0,0,0,0,0,1
082726_111360.ogg,1,0,0,0,0,0,0,0,0,0
082747_168960.ogg,1,0,0,0,0,0,0,0,0,0
082787_180480.ogg,0,0,0,1,0,0,0,0,0,0
082853_211200.ogg,0,1,0,0,0,0,0,0,0,0
082883_11520.ogg,1,0,0,0,0,0,0,0,0,0
082890_257280.ogg,0,0,0,0,0,1,0,0,0,0
082894_157440.ogg,1,0,0,0,0,0,0,0,0,0
082916_230400.ogg,0,1,0,0,0,0,1,0,0,0
082930_387840.ogg,0,1,0,0,0,0,0,0,0,0
083005_245760.ogg,1,0,0,0,1,0,0,0,0,0
083041_34560.ogg,0,0,0,1,0,0,0,0,0,0
083046_387840.ogg,0,0,0,1,0,0,0,0,0,0
083049_241920.ogg,0,0,0,0,0,0,0,0,1,0
083067_372480.ogg,0,0,0,0,0,0,1,0,0,0
083069_7680.ogg,0,0,0,1,0,0,0,0,0,0
083073_30720.ogg,0,0,0,0,1,0,0,0,0,0
083079_61440.ogg,0,0,0,0,0,0,1,0,0,0
083080_49920.ogg,0,0,0,0,1,0,0,0,0,0
083094_19200.ogg,0,0,0,1,0,0,0,0,0,0
083099_268800.ogg,0,0,0,1,0,0,0,0,0,0
083100_153600.ogg,1,0,0,0,0,0,0,0,0,0
083155_53760.ogg,0,0,0,0,1,0,0,0,0,0
083161_1789440.ogg,0,0,0,0,0,0,0,1,0,0
083166_126720.ogg,0,0,0,0,1,0,0,0,0,0
083171_1393920.ogg,0,0,1,0,0,0,0,0,0,0
083172_180480.ogg,0,0,1,0,0,0,0,1,0,0
083182_211200.ogg,0,0,0,1,0,0,0,0,0,0
083184_76800.ogg,0,0,0,0,0,1,0,1,0,0
083188_46080.ogg,0,0,0,1,0,0,0,0,0,1
083189_710400.ogg,0,0,0,0,1,0,0,0,0,0
083239_30720.ogg,0,0,0,0,0,0,0,0,0,1
083260_115200.ogg,0,0,0,0,0,0,0,0,0,1
083280_34560.ogg,0,0,0,0,0,0,0,0,0,1
083319_19200.ogg,0,0,0,0,0,0,0,0,0,1
083341_72960.ogg,0,0,0,0,0,0,1,0,0,0
083356_99840.ogg,1,0,0,0,0,0,0,0,0,0
083394_238080.ogg,0,0,0,1,0,0,0,0,0,0
083409_80640.ogg,0,0,0,1,0,0,0,0,0,0
083437_176640.ogg,0,0,0,0,0,1,0,0,0,0
083439_215040.ogg,0,0,0,0,0,1,0,0,0,0
083464_38400.ogg,0,0,1,0,0,0,0,0,0,0
083543_30720.ogg,0,1,0,0,0,0,0,0,0,0
083545_226560.ogg,0,0,0,1,0,0,0,0,0,0
083560_122880.ogg,0,0,0,1,0,0,0,0,0,0
083563_0.ogg,0,0,0,0,0,0,1,0,0,0
083599_92160.ogg,0,1,0,0,0,0,0,0,0,0
083612_38400.ogg,0,1,0,0,0,0,0,0,0,0
083619_65280.ogg,0,0,0,0,0,0,1,0,0,0
083621_418560.ogg,0,0,0,0,0,0,1,0,0,0
083643_30720.ogg,0,0,0,0,0,0,0,1,0,0
083660_88320.ogg,1,0,0,0,0,0,0,0,0,0
083676_130560.ogg,0,0,0,1,0,0,0,0,0,0
083685_180480.ogg,0,0,0,1,0,0,0,0,0,0
083699_384000.ogg,0,1,0,0,0,0,0,0,1,0
083703_756480.ogg,0,0,0,0,1,0,0,0,0,0
083704_1082880.ogg,0,0,0,1,0,0,0,0,0,0
083707_72960.ogg,0,0,0,0,0,0,0,0,0,1
083709_76800.ogg,0,0,0,0,0,0,0,0,0,1
083722_34560.ogg,1,0,0,0,0,1,0,0,0,0
083731_11520.ogg,1,0,0,0,0,1,0,0,0,0
083734_115200.ogg,1,0,0,0,0,0,0,0,0,0
083771_19200.ogg,0,0,0,0,0,0,1,0,0,0
083780_3840.ogg,0,0,0,0,0,0,1,0,0,0
083782_506880.ogg,0,0,0,0,1,0,0,0,0,0
083796_0.ogg,0,0,0,0,0,0,1,0,0,0
083811_384000.ogg,0,1,1,0,0,0,0,0,0,0
083812_42240.ogg,0,1,1,0,0,0,0,0,0,0
083813_142080.ogg,0,0,0,0,1,0,0,1,0,0
083860_38400.ogg,0,0,0,1,0,0,0,0,0,0
083884_192000.ogg,0,0,0,0,0,0,0,0,1,0
083942_42240.ogg,0,0,0,1,0,0,0,0,0,0
083962_272640.ogg,0,0,0,0,0,0,0,1,0,0
083966_299520.ogg,0,0,0,0,0,0,0,0,1,0
083969_15360.ogg,0,0,0,1,0,0,0,0,0,0
083971_0.ogg,0,0,0,1,0,0,0,0,0,0
083972_19200.ogg,0,0,0,1,0,0,0,0,0,0
083981_126720.ogg,1,0,0,0,0,0,0,0,0,0
083986_138240.ogg,0,0,0,0,0,0,0,0,1,0
084017_222720.ogg,0,0,1,0,0,0,0,1,0,0
084018_176640.ogg,0,0,0,0,0,0,0,1,0,0
084032_11520.ogg,0,0,0,0,0,1,0,0,0,0
084033_199680.ogg,0,0,0,0,0,1,0,0,0,0
084034_145920.ogg,0,0,0,0,0,1,0,0,0,0
084035_264960.ogg,0,0,0,0,0,1,0,0,0,0
084036_3840.ogg,0,0,0,0,0,1,0,0,0,0
084156_61440.ogg,0,0,0,0,0,0,0,1,0,0
084168_0.ogg,0,0,0,0,0,0,1,0,0,0
084172_165120.ogg,0,0,0,0,0,1,0,0,1,0
084173_203520.ogg,0,1,0,0,0,0,0,0,1,0
084191_241920.ogg,0,1,0,0,0,0,0,0,0,0
084235_115200.ogg,0,0,0,0,0,0,1,0,0,0
084280_718080.ogg,0,0,0,1,0,0,0,0,0,0
084282_625920.ogg,0,0,0,1,0,0,0,0,0,0
084286_157440.ogg,0,0,0,0,0,1,0,0,0,0
084321_3840.ogg,0,1,1,0,0,0,0,0,0,0
084353_34560.ogg,0,0,1,0,0,0,0,1,0,0
084376_230400.ogg,0,0,0,0,0,0,0,1,0,0
084382_130560.ogg,0,0,0,0,0,0,1,0,0,0
084405_3840.ogg,0,0,0,1,0,0,0,0,0,0
084440_176640.ogg,0,0,0,0,0,0,1,0,0,0
084530_1244160.ogg,0,0,1,0,0,0,0,1,0,0
084532_76800.ogg,0,0,0,0,1,0,0,0,0,0
084554_0.ogg,0,0,0,0,0,0,0,0,1,0
084608_249600.ogg,0,0,0,0,0,0,0,0,0,1
084628_3840.ogg,0,0,0,1,0,0,0,0,0,0
084641_11520.ogg,0,0,0,0,1,0,0,0,0,0
084650_19200.ogg,1,0,0,0,0,0,0,0,0,0
084652_42240.ogg,0,0,0,0,0,1,0,0,0,0
084655_15360.ogg,0,0,0,0,0,0,0,0,0,1
084667_11520.ogg,0,0,0,1,0,0,0,0,0,0
084731_84480.ogg,0,0,0,1,0,0,0,0,0,0
084735_122880.ogg,0,0,0,0,0,0,0,0,0,1
084738_26880.ogg,0,1,0,0,0,0,0,0,0,0
084746_76800.ogg,0,0,0,1,0,0,0,0,0,0
084762_61440.ogg,0,0,0,0,0,0,0,0,0,1
084765_0.ogg,0,0,0,1,0,0,0,0,0,0
084768_161280.ogg,0,0,0,0,0,0,0,1,0,0
084791_353280.ogg,0,0,0,0,0,0,0,0,1,0
084792_176640.ogg,0,1,0,0,0,0,0,1,0,0
084793_318720.ogg,0,1,0,0,0,0,0,0,1,0
084803_1006080.ogg,0,0,1,0,0,0,0,0,0,0
084856_253440.ogg,0,0,0,0,0,0,1,0,0,0
084857_92160.ogg,0,0,0,0,0,0,1,0,0,0
084858_15360.ogg,0,0,0,0,0,0,1,0,0,0
084859_49920.ogg,0,0,0,0,0,0,1,0,0,0
084860_157440.ogg,0,0,0,0,0,0,1,0,0,0
084861_7680.ogg,0,0,0,0,0,0,1,0,0,0
084862_3840.ogg,0,0,0,0,0,0,1,0,0,0
084863_157440.ogg,0,0,0,0,0,0,1,0,0,0
084864_122880.ogg,0,0,0,0,0,0,1,0,0,0
084866_88320.ogg,0,0,0,0,0,0,1,0,0,0
084867_72960.ogg,0,0,0,0,0,0,1,0,0,0
084868_84480.ogg,0,0,0,0,0,0,1,0,0,0
084869_57600.ogg,0,0,0,0,0,0,1,0,0,0
084870_142080.ogg,0,0,0,0,0,0,1,0,0,0
084871_218880.ogg,0,0,0,0,0,0,1,0,0,0
084873_176640.ogg,0,0,0,0,0,0,1,0,0,0
084874_99840.ogg,0,0,0,0,0,0,1,0,0,0
084876_199680.ogg,0,0,0,0,0,0,1,0,0,0
084879_53760.ogg,0,1,0,0,0,0,0,0,0,0
084880_157440.ogg,0,1,0,0,0,0,0,0,1,0
084881_207360.ogg,0,0,0,0,1,0,0,0,1,0
084884_7680.ogg,0,0,0,0,0,0,0,1,1,0
084888_0.ogg,0,0,0,0,0,0,0,0,1,0
084890_3840.ogg,0,0,0,0,0,1,0,0,0,0
084904_176640.ogg,0,0,0,1,0,0,0,0,0,0
084918_211200.ogg,0,0,0,0,1,0,0,0,0,0
084967_49920.ogg,0,1,0,0,0,0,0,0,0,0
084972_3840.ogg,0,0,0,0,1,0,0,0,0,0
084973_207360.ogg,0,0,0,0,0,0,1,0,0,0
084990_145920.ogg,0,0,0,0,0,0,0,1,0,0
084991_138240.ogg,0,0,0,0,0,0,0,0,0,1
084998_149760.ogg,0,0,1,0,0,0,0,1,0,0
085018_126720.ogg,0,0,0,1,0,0,0,0,0,0
085019_23040.ogg,0,0,0,1,0,0,0,0,0,0
085021_172800.ogg,0,0,0,1,0,0,0,0,0,0
085048_483840.ogg,0,0,0,0,0,0,0,1,0,0
085079_46080.ogg,0,0,1,0,0,0,0,0,0,0
085090_222720.ogg,1,1,0,0,0,0,0,0,0,0
085096_7680.ogg,0,0,0,0,1,0,0,0,0,0
085111_241920.ogg,0,0,1,0,1,0,0,1,0,0
085119_195840.ogg,0,1,0,0,0,0,0,0,0,0
085128_238080.ogg,0,0,0,0,0,0,0,0,0,1
085129_207360.ogg,0,0,0,0,0,0,0,0,0,1
085131_19200.ogg,0,0,0,0,0,1,0,0,0,0
085132_34560.ogg,0,0,0,0,0,0,1,0,0,0
085134_249600.ogg,0,0,0,0,0,0,0,0,1,0
085139_234240.ogg,0,0,1,0,1,0,0,0,0,0
085150_188160.ogg,0,1,0,0,0,0,0,0,0,0
085151_284160.ogg,0,0,1,0,0,0,0,1,0,0
085153_126720.ogg,0,0,0,0,0,0,0,1,0,0
085158_291840.ogg,0,0,0,0,1,0,0,0,0,0
085174_134400.ogg,0,0,1,0,1,0,0,0,0,0
085223_184320.ogg,0,0,0,0,0,0,0,0,1,0
085225_222720.ogg,0,0,0,0,1,0,0,0,0,0
085269_15360.ogg,0,0,0,0,0,0,0,0,0,1
085276_138240.ogg,0,0,0,1,0,0,0,0,0,0
085278_88320.ogg,0,0,0,1,0,0,0,0,0,0
085315_311040.ogg,0,0,0,0,0,0,0,1,0,0
085323_211200.ogg,0,0,0,0,0,0,0,0,0,1
085339_119040.ogg,0,0,0,0,0,1,0,0,0,0
085357_226560.ogg,0,0,1,0,1,0,0,0,0,0
085358_249600.ogg,0,0,1,0,0,0,0,0,0,0
085359_153600.ogg,0,0,1,0,0,0,0,1,0,0
085376_80640.ogg,0,0,0,0,0,0,0,0,0,1
085381_3840.ogg,0,0,0,0,0,0,0,0,1,0
085401_357120.ogg,1,0,0,0,0,0,0,0,0,0
085415_84480.ogg,0,0,1,0,0,0,0,1,0,0
085416_168960.ogg,0,0,0,0,0,0,0,1,0,0
085417_103680.ogg,0,0,0,0,0,0,0,0,1,0
085418_126720.ogg,0,0,1,0,0,0,0,1,0,0
085433_38400.ogg,0,0,0,0,0,0,0,0,0,1
085435_145920.ogg,0,0,0,0,0,0,0,0,0,1
085436_291840.ogg,0,0,0,0,0,1,0,0,0,0
085458_395520.ogg,0,0,0,1,0,0,0,0,0,0
085476_230400.ogg,0,1,0,0,0,0,0,0,0,0
085477_76800.ogg,1,0,0,0,0,0,0,0,0,0
085485_65280.ogg,0,0,0,0,0,1,0,0,0,0
085512_311040.ogg,0,1,1,0,1,0,0,0,0,0
085520_180480.ogg,0,0,0,0,0,0,0,1,0,0
085522_503040.ogg,0,0,1,0,0,0,0,1,1,0
085588_295680.ogg,0,0,0,0,1,0,0,0,0,0
085589_203520.ogg,0,0,0,0,0,0,1,0,0,0
085604_176640.ogg,0,0,0,0,1,0,0,0,0,0
085605_142080.ogg,0,0,0,0,1,0,0,1,0,0
085608_96000.ogg,0,0,0,0,1,0,0,0,0,0
085645_0.ogg,0,0,0,0,0,0,0,1,0,0
085651_268800.ogg,0,0,1,0,0,0,0,1,0,0
085656_176640.ogg,0,0,0,1,0,0,0,0,0,0
085657_218880.ogg,0,1,0,0,0,0,0,0,1,0
085658_80640.ogg,1,0,0,0,0,0,0,0,0,0
085665_364800.ogg,0,0,0,0,0,0,0,1,0,0
085666_157440.ogg,0,0,0,0,1,0,0,1,0,0
085711_472320.ogg,0,0,0,0,1,0,0,0,0,0
085713_199680.ogg,0,0,0,1,0,0,0,0,0,0
085787_46080.ogg,0,0,0,0,0,0,0,0,0,1
085788_3840.ogg,0,0,0,1,0,0,0,0,0,0
085790_30720.ogg,0,0,0,1,0,0,0,0,0,0
085809_203520.ogg,0,0,0,1,0,0,0,0,0,0
085812_38400.ogg,0,0,0,0,0,0,0,1,0,1
085813_76800.ogg,1,0,0,0,0,0,0,0,0,0
085821_34560.ogg,0,0,0,1,0,0,0,0,0,0
085834_119040.ogg,0,0,0,1,0,0,0,0,0,0
085869_126720.ogg,0,0,0,0,0,0,0,0,0,1
085870_499200.ogg,0,0,1,0,1,0,0,0,0,0
085876_556800.ogg,0,0,0,0,0,0,0,0,0,1
085885_199680.ogg,0,1,0,0,0,0,0,0,0,0
085890_49920.ogg,0,0,1,0,0,0,0,0,0,0
085892_3840.ogg,0,0,1,0,1,0,0,0,0,0
085893_403200.ogg,0,0,0,0,0,0,0,1,0,0
085896_72960.ogg,0,1,0,0,0,0,0,0,0,0
085897_134400.ogg,0,1,0,0,0,0,0,0,0,0
085901_23040.ogg,1,1,0,0,0,0,0,0,0,0
085902_19200.ogg,0,1,0,0,0,0,0,0,0,0
085921_99840.ogg,0,0,0,0,0,0,1,0,0,0
085950_34560.ogg,0,0,1,0,0,1,0,0,0,0
085951_3840.ogg,0,0,0,0,0,1,0,0,0,0
085963_3840.ogg,0,0,0,0,0,1,0,0,0,0
085967_318720.ogg,0,0,0,0,0,1,0,0,0,0
085969_42240.ogg,0,0,0,0,0,1,0,0,0,0
085992_299520.ogg,0,0,0,0,0,0,0,1,0,0
086029_49920.ogg,0,0,0,1,0,0,0,0,0,0
086047_272640.ogg,0,0,0,0,0,0,0,1,0,0
086085_234240.ogg,0,0,0,0,0,0,0,0,0,1
086112_345600.ogg,0,0,0,0,0,1,0,0,0,0
086114_491520.ogg,0,0,0,0,0,1,0,0,0,0
086125_180480.ogg,0,0,0,0,0,0,1,0,0,0
086129_42240.ogg,0,0,1,0,0,0,0,0,0,0
086130_330240.ogg,0,0,0,0,0,0,0,1,0,0
086131_15360.ogg,0,0,0,0,0,0,0,0,0,1
086132_188160.ogg,0,0,1,0,0,0,0,1,0,0
086161_7680.ogg,0,0,0,0,1,0,0,0,0,0
086174_510720.ogg,0,0,0,1,0,0,0,0,0,0
086175_84480.ogg,0,0,0,0,0,1,0,0,0,0
086203_111360.ogg,0,0,0,1,0,0,0,0,0,0
086226_92160.ogg,0,0,0,0,0,0,1,1,0,0
086252_2046720.ogg,0,1,0,0,0,0,0,0,0,0
086299_142080.ogg,0,0,0,0,0,1,0,1,0,0
086338_122880.ogg,0,0,0,1,0,0,0,0,0,0
086339_268800.ogg,0,0,0,0,1,0,0,0,0,0
086345_19200.ogg,0,0,1,0,0,0,0,1,0,0
086353_142080.ogg,0,0,1,0,0,0,0,1,0,0
086355_168960.ogg,0,0,1,0,1,0,0,1,0,0
086358_11520.ogg,0,0,1,0,1,0,0,0,0,0
086363_23040.ogg,0,0,0,0,0,0,0,1,0,0
086364_211200.ogg,0,0,1,0,0,0,0,1,0,0
086368_15360.ogg,0,0,1,0,1,0,0,0,0,0
086370_42240.ogg,0,0,0,0,0,1,0,0,0,0
086371_111360.ogg,0,0,0,0,0,1,0,0,0,0
086400_26880.ogg,0,0,0,0,0,0,0,1,0,0
086406_15360.ogg,0,0,1,0,0,0,0,0,0,0
086410_272640.ogg,0,0,0,0,0,0,0,0,0,1
086412_172800.ogg,0,0,0,0,0,0,1,0,0,0
086414_295680.ogg,0,0,0,0,0,0,1,0,0,0
086441_161280.ogg,0,0,0,0,0,0,0,0,0,1
086481_188160.ogg,0,0,0,0,0,0,1,0,0,0
086483_30720.ogg,0,0,0,0,0,0,1,0,0,0
086484_53760.ogg,0,0,0,0,0,0,1,0,0,0
086485_111360.ogg,0,0,0,0,0,0,1,0,0,0
086487_119040.ogg,0,0,0,0,0,0,1,0,0,0
086498_23040.ogg,0,0,0,0,0,0,0,1,0,0
086500_188160.ogg,0,0,0,0,0,0,1,0,0,0
086510_30720.ogg,0,0,0,0,0,0,0,0,1,0
086521_176640.ogg,0,0,0,0,0,0,0,0,1,0
086543_15360.ogg,0,0,0,0,0,0,0,1,0,0
086562_288000.ogg,0,1,0,0,0,0,0,0,0,0
086565_230400.ogg,0,0,0,1,0,0,0,0,0,0
086578_49920.ogg,0,0,0,1,0,0,0,0,0,0
086604_23040.ogg,0,1,1,0,0,0,0,1,0,0
086633_195840.ogg,1,0,0,0,0,0,0,0,0,0
086656_15360.ogg,0,0,0,0,0,0,1,0,0,0
086680_42240.ogg,1,0,0,0,0,0,0,0,0,0
086682_476160.ogg,0,0,1,0,0,0,0,0,0,0
086707_99840.ogg,0,0,0,0,0,1,0,0,0,0
086755_537600.ogg,0,0,0,1,0,0,0,0,0,0
086765_207360.ogg,0,0,0,0,0,0,1,0,0,0
086772_138240.ogg,1,0,0,0,0,0,0,0,0,0
086782_19200.ogg,0,0,0,0,0,0,0,1,0,0
086785_92160.ogg,0,0,0,0,1,0,0,0,0,0
086789_184320.ogg,0,0,0,0,0,0,0,1,0,0
086799_0.ogg,0,0,0,0,0,1,0,0,0,0
086875_15360.ogg,0,0,1,0,1,0,0,0,0,0
086921_26880.ogg,0,0,0,0,0,0,0,0,0,1
086957_311040.ogg,0,0,0,1,0,0,0,0,0,0
087018_687360.ogg,0,0,0,1,0,0,0,0,0,0
087055_142080.ogg,0,0,0,0,1,0,0,0,0,0
087071_61440.ogg,0,0,0,0,0,0,0,0,1,0
087075_115200.ogg,0,0,0,0,0,0,0,1,0,0
087082_165120.ogg,1,0,0,0,0,0,0,0,0,0
087084_92160.ogg,0,0,0,0,0,0,1,0,0,0
087087_138240.ogg,0,0,0,0,0,0,1,0,0,0
087090_84480.ogg,0,0,0,0,0,0,1,0,0,0
087096_311040.ogg,0,0,0,0,0,0,1,0,0,0
087098_107520.ogg,0,1,0,0,0,0,0,0,1,0
087099_134400.ogg,0,0,0,0,0,0,1,0,0,0
087100_72960.ogg,0,0,0,0,0,0,0,0,1,0
087101_69120.ogg,0,0,0,0,0,0,1,0,0,0
087103_107520.ogg,0,0,0,0,0,0,1,0,0,0
087104_107520.ogg,0,0,0,0,0,0,1,0,1,0
087105_119040.ogg,0,0,0,0,0,0,1,0,0,0
087106_42240.ogg,0,0,0,0,0,0,1,0,1,0
087107_111360.ogg,0,0,0,0,0,0,1,0,0,0
087108_115200.ogg,0,1,0,0,0,0,0,0,1,0
087109_107520.ogg,0,0,0,0,0,1,0,0,0,1
087120_218880.ogg,0,0,0,0,0,0,0,0,0,1
087137_168960.ogg,0,0,0,0,0,0,0,0,1,0
087138_96000.ogg,0,0,0,0,0,0,0,1,0,0
087139_541440.ogg,0,0,0,0,0,0,0,1,0,0
087169_15360.ogg,0,0,0,0,0,0,0,0,0,1
087271_1382400.ogg,0,0,0,0,0,0,0,0,0,1
087278_126720.ogg,0,0,0,0,0,1,0,0,0,0
087290_65280.ogg,1,0,0,0,0,0,0,0,0,0
087299_72960.ogg,0,0,0,0,0,0,0,0,0,1
087300_176640.ogg,0,1,0,0,0,0,0,0,0,0
087315_161280.ogg,0,0,0,0,0,1,0,0,0,0
087318_34560.ogg,0,0,0,0,0,0,0,0,1,0
087324_11520.ogg,0,0,0,0,0,0,1,0,0,0
087352_111360.ogg,0,1,0,0,0,0,0,0,0,0
087353_168960.ogg,0,0,0,0,0,0,1,0,0,0
087365_103680.ogg,0,0,0,0,0,0,0,0,0,1
087409_26880.ogg,0,0,0,0,0,1,0,0,0,0
087448_76800.ogg,0,0,0,0,0,0,0,0,1,0
087450_0.ogg,0,1,0,0,0,0,0,0,1,0
087498_23040.ogg,0,0,0,0,0,1,0,0,0,0
087507_3840.ogg,0,0,0,0,0,1,0,0,0,0
087567_76800.ogg,0,0,0,1,0,0,0,0,0,0
087581_53760.ogg,0,0,0,0,0,0,1,0,0,0
087604_7680.ogg,0,0,0,0,0,1,0,0,0,0
087643_207360.ogg,0,0,0,1,0,0,0,0,0,0
087666_19200.ogg,1,0,0,0,0,0,0,0,0,0
087680_30720.ogg,0,0,0,0,0,0,0,0,0,1
087681_99840.ogg,1,0,0,0,0,0,0,0,0,0
087700_11520.ogg,0,0,0,0,0,1,0,0,0,0
087710_188160.ogg,0,0,0,0,0,0,0,1,0,0
087711_222720.ogg,0,0,0,0,0,0,1,0,0,0
087713_207360.ogg,0,0,0,0,0,0,0,1,0,0
087714_46080.ogg,0,0,0,0,0,0,0,1,0,0
087716_230400.ogg,0,0,1,0,0,0,0,1,0,0
087738_84480.ogg,0,0,0,0,0,0,0,1,0,0
087741_15360.ogg,0,0,0,0,1,0,0,0,0,0
087750_19200.ogg,0,1,0,0,0,0,0,0,0,0
087797_111360.ogg,0,0,0,0,0,0,1,0,0,0
087807_53760.ogg,0,0,1,0,1,0,0,0,0,0
087996_979200.ogg,0,0,1,0,0,0,0,0,0,0
088037_199680.ogg,0,0,0,0,0,0,1,0,0,0
088116_57600.ogg,0,0,0,0,1,0,0,0,0,0
088118_34560.ogg,0,1,0,0,0,0,0,0,0,0
088211_130560.ogg,0,0,0,1,0,0,0,0,0,0
088482_280320.ogg,0,0,0,0,0,0,0,1,0,0
088483_96000.ogg,0,0,0,0,1,0,0,0,0,0
088679_138240.ogg,0,0,0,0,0,0,1,0,0,0
088682_72960.ogg,0,0,0,0,0,0,1,0,0,0
088701_364800.ogg,0,0,0,1,0,0,0,0,0,0
088702_998400.ogg,0,0,1,0,1,0,0,0,0,0
088703_157440.ogg,0,0,0,0,0,1,0,0,0,1
088707_602880.ogg,0,0,0,0,1,0,0,0,0,0
088819_218880.ogg,1,0,0,0,0,0,0,0,0,0
088863_61440.ogg,0,0,0,0,0,1,0,0,0,0
088869_122880.ogg,0,0,0,0,0,1,0,0,0,0
088872_99840.ogg,0,0,0,0,0,1,0,0,0,0
088873_88320.ogg,0,0,0,0,0,1,0,0,0,0
088878_115200.ogg,0,0,0,0,0,1,0,0,0,0
088892_188160.ogg,0,0,0,0,0,1,0,0,0,0
088932_46080.ogg,0,0,0,0,0,0,1,0,0,0
088957_130560.ogg,0,0,0,0,0,0,0,0,0,1
088960_11520.ogg,1,0,0,0,0,0,0,0,0,0
088968_145920.ogg,0,0,0,0,0,0,0,0,0,1
089035_26880.ogg,0,0,0,0,0,0,1,0,0,0
089036_49920.ogg,0,0,0,0,0,0,1,0,0,0
089145_11520.ogg,0,0,0,0,0,1,0,0,0,0
089156_161280.ogg,1,0,0,0,0,0,0,0,0,0
089244_264960.ogg,1,1,0,0,0,0,0,0,0,0
089252_7680.ogg,0,0,0,0,1,0,0,0,0,0
089254_57600.ogg,0,0,0,0,0,0,0,0,1,0
089336_387840.ogg,0,0,0,0,0,0,1,0,0,0
089351_115200.ogg,0,0,0,0,0,0,1,0,0,0
089355_184320.ogg,1,1,0,0,0,0,0,0,0,0
089372_107520.ogg,0,0,0,0,0,0,1,0,0,0
089373_46080.ogg,0,0,0,0,0,0,1,0,0,0
089374_49920.ogg,0,0,0,0,0,0,1,0,0,0
089377_349440.ogg,0,0,0,0,0,0,1,0,0,0
089379_253440.ogg,0,0,0,0,0,0,1,0,0,0
089382_537600.ogg,0,0,0,0,0,0,1,0,0,0
089435_0.ogg,0,0,0,0,0,0,0,1,0,0
089464_0.ogg,0,0,0,0,0,1,0,0,0,0
089472_149760.ogg,0,0,0,0,0,0,0,0,1,0
089485_57600.ogg,0,0,0,0,0,0,0,0,1,0
089515_30720.ogg,0,0,0,0,0,0,0,0,0,1
089557_403200.ogg,0,1,0,0,0,0,0,0,0,0
089569_199680.ogg,0,0,0,0,0,0,0,0,1,0
089570_184320.ogg,0,0,0,0,0,0,0,0,1,0
